id,label,lat,lon
57dfe629-73bf-4bc4-9841-9e30d8d86dae,10702 COUNTRY CLUB Lane South SEATTLE 98168 US,47.50607964100004,-122.31319252999998
1c896d29-2a1e-425f-933e-5a7419a4a425,3225 East MARGINAL Way South  98134 US,47.57568479200006,-122.34091013099999
3f25d6a2-e60f-43e6-beb1-becdf0884ec2,4970 12TH Avenue South  98108 US,47.557296258000065,-122.31685743599996
39f57eea-4652-47ea-84eb-e08195ce86c3,3736 Southwest AUSTIN Street  98126 US,47.53514525200006,-122.38086870099994
c0d5f65f-c4d8-4993-8880-426325a659a7,1214 East COLUMBIA Street  98122 US,47.60953654300005,-122.31597513599996
3e1ce2a5-99f1-4938-9206-332e9cb64c98,234 1ST Avenue West  98119 US,47.62080050700007,-122.35782246999997
3a428eac-73de-4cba-b029-3dc55ef32665,2247 Northwest 62ND Street  98107 US,47.67353932700007,-122.38672943399996
96d0cf0c-7199-4388-b802-c0972c7781e4,1608 20TH Avenue  98122 US,47.61566657600008,-122.30588728899994
4daa7fd8-03a4-4686-b464-8a104c0adc02,4508 Southwest ATLANTIC Street  98116 US,47.59085187900007,-122.38906111999995
6301e880-a65f-4ade-a65a-da7b0e317599,915 WARREN Avenue North  98109 US,47.627677153000036,-122.35433564499999
cbceb949-418a-4bab-9da1-d5b3ba1a88ce,7757 23RD Avenue Northwest  98117 US,47.686681511000074,-122.38570271399999
ff117242-1900-4198-a322-bb1dab01880a,9450 9TH Avenue Southwest  98106 US,47.51766401100008,-122.34643387699998
24244c50-bb48-43b3-8cd5-4c55523ff323,904 23RD Avenue South  98144 US,47.594359188000055,-122.30199335599997
d4f1a259-488e-466c-86d1-02375c814d81,839 Northeast 96TH Street  98115 US,47.69837711100007,-122.31871358099994
2e4ada96-cffe-448b-996a-533315b533d9,401 2ND Avenue South  98104 US,47.59895219800006,-122.33187822499997
d78e09f8-0a1b-43da-ace9-6f29f3ba163a,832 South FIDALGO Street  98108 US,47.54940364400005,-122.32240422599995
d1a5d69b-825f-47d5-9836-a7c5c3b3e0a6,4051 48TH Avenue Southwest  98116 US,47.56699142200006,-122.39376634799999
208dc53f-3194-48f1-9a92-fddcf3fcfae0,2811 8TH Avenue West  98119 US,47.645386931000075,-122.36777160699995
557d4fc1-ac2e-4ec2-b33d-a811cb0af5b6,7928 MARTIN LUTHER KING JR Way South  98118 US,47.53065074800003,-122.28025314499996
c2c756d0-83aa-4466-88c4-7c7fbc5b1f62,5507 17TH Avenue South  98108 US,47.553103100000044,-122.31134062399997
05741349-f5f4-4e9e-8111-4e3263ee5b3e,4819 PHINNEY Avenue North  98103 US,47.66414704600004,-122.35416075599994
eb2f7680-ff0b-46e5-bd7e-1cf49ed73319,5205 9TH Avenue Northwest  98107 US,47.66660296400005,-122.36884458899999
d9fec4e1-ad54-44bf-917b-5753b17971ba,8735 24TH Avenue Northwest  98117 US,47.693189758000074,-122.38956054199997
8caab251-4ca6-467d-b881-c84d4067b663,6047 33RD Avenue South  98118 US,47.54644947500003,-122.29069254599995
6207811d-154e-4307-b494-afb96f16a4a3,4130 41ST Avenue South  98118 US,47.565298668000025,-122.28141799899998
98330fa9-9538-4ad4-8bdd-027da678253c,2451 26TH Avenue East  98112 US,47.64116315000007,-122.29895075599995
6fd38710-f24d-4a36-aa46-54343fa6d7fc,10755 56TH Avenue South  98178 US,47.50322055300006,-122.26380847599995
af6f5880-1af9-43f3-a2fb-bd12c60da05c,1015 North 40TH Street  98103 US,47.655251760000056,-122.34518928999995
867679cf-6ebe-46b8-b4db-ca0f78c629ea,3514 South DAWSON Street  98118 US,47.555260479000026,-122.28874968499997
1ab0a4b5-58da-4e36-8070-e596a3fb351c,2521 North 40TH Street  98103 US,47.65541719600003,-122.32819155099997
d3d3518b-8888-4986-a09e-da1941320ea2,2816 BOYER Avenue East  98102 US,47.64606672000008,-122.31603625099996
ab57caff-638c-4dc8-83c0-e2baa3bca1c9,1807 BROADWAY East  98102 US,47.635316827000054,-122.32134115599996
929d70fd-9c03-4d41-aa45-deffea6c5f66,3606 36TH Avenue South  98144 US,47.57125623700006,-122.28789531799998
f20ab93c-d56a-474a-aebb-4f577119d9cd,7704 Southeast 39TH Street  98040 US,47.57574647900003,-122.23608500399996
d045b90c-4525-4e20-93b8-c587c25c7ebc,7918 46TH Avenue South  98118 US,47.53100509200004,-122.27419015099997
09dd21bb-3cc4-40d2-ab29-59dfb96841e9,5121 South RUGGLES Street  98178 US,47.50863693000008,-122.26905315899995
beb08ac2-ae32-4b7e-ab31-0afd8fc6dde1,2709 2ND Avenue North  98109 US,47.64503508700005,-122.35375230699998
847619c3-f9ba-4d58-b113-937d5f14885a,3203 23RD Avenue West  98199 US,47.64870794900003,-122.38615655699999
e475c911-5d62-42eb-8f80-ae0b389b3a44,3439 16TH Avenue West  98119 US,47.65151186500003,-122.37780031299997
fb4f781f-d584-40ff-b552-814615694b2b,4013 Southwest MARYLAND Place  98116 US,47.59284205900008,-122.38395920399995
3c99aa89-d293-4708-9deb-3f7c7e9741c1,4811 29TH Avenue South  98108 US,47.55915811600005,-122.29598398999997
aa1fbec6-cf9c-4bcb-a756-a9fe6e20c7bb,1417 Northwest 64TH Street  98107 US,47.67504809400003,-122.37449003999996
2a23351c-bdcb-44d6-aadc-ea22156a5615,7735 16TH Avenue Southwest  98106 US,47.53269173000007,-122.35534856899994
11727593-84d4-4d6b-af45-f856080d356f,3922 C LINDEN Avenue North  98103 US,47.65482461900007,-122.34808757899998
df8e432c-7f2e-4601-8e8c-e2c8d4a6038c,8034 WALLINGFORD Avenue North  98103 US,47.68795166500007,-122.33612993599996
69f7d4bc-f018-4ef9-8dcf-5ca9894b78fb,210 21ST Avenue  98122 US,47.603878466000026,-122.30478022599999
d90e3537-0729-45a8-89f6-526a49d439bd,614 12TH Avenue East  98102 US,47.62474920900007,-122.31644543899995
2c11bb0b-9116-4afe-9f3b-1e8ea7f51842,3321 31ST Avenue Southwest  98126 US,47.57330540400005,-122.37244408699996
7137c3a0-3698-494b-8517-79a2d347c638,1215 16TH Avenue East  98112 US,47.63110614100003,-122.31155574399997
feb8a965-627e-4f0f-ba1e-a487d08f43ec,1019 Northeast 62ND Street  98115 US,47.67311882100006,-122.31649812999996
c74c2258-3fab-4e2a-97b6-0b6811ae43ac,5228 FAUNTLEROY Way Southwest  98136 US,47.554906637000045,-122.38118424199996
15e09e38-773c-4394-937c-49db280fe372,804 North 43RD Street  98103 US,47.65955719900006,-122.34816973599999
c36ab614-41a8-476d-ab73-864aa0762e5c,10039 16TH Avenue Southwest SEATTLE 98146 US,47.512481835000074,-122.35542397799998
f22019c8-aeca-4143-88f7-d95ea2f6aba0,214 Northwest 72ND Street  98117 US,47.68088129700004,-122.36015899499995
127e2ac5-1f1b-4ea2-a91e-525d0ec56fd6,9406 35TH Avenue Southwest  98126 US,47.51902698300006,-122.37649392599997
4a255b8d-0164-4cf6-8e21-1ae778feddfd,320 Northwest 78TH Street  98117 US,47.685652823000055,-122.36158212799995
30a5fb15-2eeb-4308-a37f-7676c4cc49d4,3455 THORNDYKE Avenue West  98119 US,47.65192526100003,-122.37827207799995
82a4567f-f3ac-4b2e-8910-b4f90aa57e04,1138 BROADWAY East  98102 US,47.62977918100006,-122.32101113999994
8869f827-b452-4fee-9cbd-557c175369df,7732 32ND Avenue Northeast  98115 US,47.685829470000044,-122.29352072799998
71b6a167-fc40-4819-bcf3-b755758149ab,10003 47TH Avenue Southwest  98146 US,47.513659534000055,-122.39363339099998
3c50cfa3-57fa-487c-9a55-7ad569f365b8,11006 ROSEBERG Avenue South  98168 US,47.504031044000044,-122.30120857699995
ac67754d-8364-40cc-beed-80030be9b9d8,3924 Southwest ARROYO Court  98146 US,47.504166499000064,-122.38291524899995
c0d7d2fb-8b02-49e6-a266-eafeb8b69e81,3837 East CROCKETT Street  98112 US,47.63713652800004,-122.28261424799996
2b1f0ee9-41f5-496e-a46c-7474524d07fb,9552 PHINNEY Avenue North  98103 US,47.69938815200004,-122.35373773099997
391f6c39-a3c4-4dd9-8252-47ab54b7cf57,1556 Northwest 56TH Street  98107 US,47.66960055700008,-122.37857720699998
c8577f47-bebb-4975-ac29-2b83e8f7cb1f,842 Northeast 94TH Street  98115 US,47.69693751300008,-122.31870738599997
ae0af281-e2dc-4b6d-ab8e-c2a6fc0231e8,127 14TH Avenue  98033 US,47.68624745500006,-122.20752859599997
602a44e8-2f32-4c2b-9a55-a8b0ebb6126d,4328 12TH Avenue South  98108 US,47.564416649000066,-122.31701275799998
2c9a46bd-ba68-4899-970a-e36fca7de0c3,8628 22ND Avenue Southwest  98106 US,47.525691918000064,-122.36143979899998
6c64447c-e770-447c-b518-8998833a3351,533 North 66TH Street  98103 US,47.67672332700005,-122.35111171599999
028bbcbb-c543-4e55-aa7d-7f180a5dac40,3502 96TH Avenue Southeast  98040 US,47.579198054000074,-122.21037323399997
e1cb136a-2d1a-48e5-81f3-cf69a0ab8d04,7741 30TH Avenue Southwest  98126 US,47.53252245300007,-122.37143683599999
37a9aa10-04c4-4be5-805d-bdae12dd5fc0,4114 37TH Avenue South  98118 US,47.56569373200006,-122.28583092099996
b54bc743-4da2-4384-b119-c6e00295f4bb,8234 FAIRWAY Drive Northeast  98115 US,47.688569175000055,-122.27615699899997
4a67d569-2cea-442f-a0aa-cd843e6b9bfa,1414 South DIRECTOR Street  98108 US,47.522453692000056,-122.31318565199996
ca340d54-e945-4e87-9ace-1ff919aad916,6322 HIGH POINT Drive Southwest  98106 US,47.54690645900007,-122.36832947899995
44462881-157c-45ab-81f8-5a2f81aa8e0f,8448 26TH Avenue Southwest  98106 US,47.52680682600004,-122.36553545599998
2ca22d90-fac3-42ec-8eba-af82b8ab9094,3812 43RD Avenue Northeast  98105 US,47.65618110500003,-122.28095300399997
0f7677e0-1063-4dc1-b980-64eff115798a,7766 11TH Avenue Southwest  98106 US,47.532709864000026,-122.34904446399997
c689cd83-7f40-455f-a582-4481b4edd239,8145 4TH Avenue Southwest  98106 US,47.52875090200007,-122.34076792699994
e540fcea-9629-400f-86a3-7afd4573a09d,1527 HARVARD Avenue  98122 US,47.61479357300004,-122.32238385399995
7c9df480-9f64-4fe4-9b1f-4bd25820963f,11452 69TH Place South  98178 US,47.50048204800004,-122.24790301999997
dbebc6b3-dbd3-4c15-b41a-f2ba59009240,10015 Northeast 12TH Street  98004 US,47.62071928200004,-122.20630979899994
037d9f03-379c-4e5b-a2fa-6e34c6787ff4,1816 South STATE Street  98144 US,47.587871101000076,-122.30872927399997
47f90d16-5e57-4746-9b72-3e61775107b9,3715 34TH Avenue Southwest  98126 US,47.57066277900003,-122.37529814599998
0dbf57e3-f144-4592-bf4f-c4eab0e54770,3309 South ORCAS Street  98118 US,47.55092823900003,-122.28978452899997
ee0d79ca-d5d5-40d2-a13a-2cdbf8dccfd1,1821 HARVARD Avenue  98122 US,47.61823423300007,-122.32258400199999
bfed1d54-67fb-43e9-8ede-95f41775a60f,2030 PARKSIDE Drive East  98112 US,47.637551029000065,-122.29043916899997
efaa82f0-9b7b-451e-8850-8097cfc0e5fe,6500 PARK POINT Lane Northeast  98115 US,47.675974170000075,-122.265792783
4192419e-79e3-4354-a571-f620f33790a7,6552 44TH Avenue Southwest  98136 US,47.54337309400006,-122.38829510599999
f19b14e7-dd05-4d99-9a2b-fb5c0695097f,4208 Southwest 102ND Street  98146 US,47.51228748800003,-122.38640593499997
d2f850c4-1f94-4e3e-a573-9bac05a7b57e,4648 89TH Avenue Southeast  98040 US,47.56228388200003,-122.21985765699998
9ca99c26-ee89-4a5f-9feb-60b0d01731d6,1712 18TH Avenue South  98144 US,47.588033574000065,-122.30920184999997
80c4d6e1-80b2-4978-8a2d-4ff057425412,212 3RD Avenue South  98104 US,47.600348463000046,-122.32991995699996
f1a3357b-0d95-4fa4-9720-c7ff67abf862,2330 YALE Avenue East  98102 US,47.64069070200003,-122.32668894499994
9d8607d7-1748-48cb-972b-0eead9b8d188,3407 34TH Avenue South  98144 US,47.57221308900006,-122.29019452399996
dccbeac9-359b-42fe-8415-664773166bb5,520 99TH Avenue Northeast  98004 US,47.61554310200006,-122.20795759899994
11b4394a-7a61-47c4-bc0e-350e7fb3851b,1256 PARKSIDE Drive East  98112 US,47.63154302100003,-122.29019453599994
4b4c1bb4-548c-41cf-9e42-1c5ef3c5751f,401 23RD Avenue East  98112 US,47.62276883000004,-122.30278902099997
24abe766-088b-4a74-aae7-cac1e4bff7bc,9001 35TH Avenue Southwest  98126 US,47.52273155900008,-122.37681591299997
049b37c0-aa0e-44d0-8a96-a06281fba743,8825 B STONE Avenue North  98103 US,47.69313163000004,-122.34173866999998
998850de-da73-42d7-8e1e-96820526face,8300 32ND Avenue Northwest  98117 US,47.68856663400004,-122.39796722499995
3d29c2a8-0c71-41a8-9e75-8c82d09b0e25,4035 47TH Avenue Southwest  98116 US,47.56738726100008,-122.39248574499999
c1cc088d-8047-4e86-ae22-f4cf1dc3af7e,3900 SUNNYSIDE Avenue North  98103 US,47.65444131900006,-122.32991118299998
557c6eb2-dac5-4a47-830d-50930b7afba3,3100 21ST Avenue South  98144 US,47.57576084900006,-122.30495433599998
94ae5195-44f7-445d-b403-9d87deb2fa78,2414 D Southwest HOLDEN Street  98126 US,47.53427771600008,-122.363872518
73da858a-e51f-4563-9e24-67fd32642e5a,916 West HOWE Street  98119 US,47.63622233000007,-122.36990898199997
83c4b465-299c-4c98-970a-197bc8c0841d,7416 39TH Avenue South  98118 US,47.53563921300008,-122.28330260199999
3f6403ad-b788-4555-a287-a6e12b00b2a1,6818 54TH Avenue Northeast  98115 US,47.67816956100006,-122.26997261099996
699b79c0-368d-4a1d-8605-9084d8b23c26,10435 15TH Avenue Southwest SEATTLE 98146 US,47.509002363000036,-122.35436730899994
5d1c5480-4ee0-432e-ad77-0c614bf12f81,908 North 71ST Street  98103 US,47.68047197700008,-122.34679434799995
685c8317-6564-4887-a613-6e137b12ab48,4416 South HUDSON Street  98118 US,47.557248618000074,-122.27725905099999
6ef8e7cd-e076-4546-898e-7476b8aee85f,1814 17TH Avenue South  98144 US,47.58650076100008,-122.31049247099998
ad9126de-0f1b-49d1-997b-fb30aee65dea,2438 LORENTZ Place North  98109 US,47.64110401600004,-122.353124004
96c4bc8c-b60d-4a89-88e0-6490788a7855,7047 35TH Avenue Northeast  98115 US,47.68081728100003,-122.29073056699997
936a5eb6-9f63-48d3-a640-e43e92383865,833 Northwest 67TH Street  98117 US,47.67757223900003,-122.36703952899995
1bfa6397-b548-41e9-ba32-b5aac4916fd2,1114 15TH Avenue East  98112 US,47.62919397700006,-122.31225229899997
00da0af5-ca1f-4929-aafc-a8ddd156b20a,646 16TH Avenue West  98033 US,47.68975702500006,-122.21268208199996
c9dcafc9-3494-409f-abbd-8f732239b356,6200 13TH Avenue South  98108 US,47.54755632100006,-122.315870556
4d91817f-a952-45cd-b650-cb84d74259b5,526 South KING Street  98104 US,47.59849278400003,-122.32654599499995
774562fc-f5d7-4701-b0f3-c8c39a02f8c9,9827 6TH Place Southwest SEATTLE 98106 US,47.51509570700006,-122.34340422999998
a350b5c6-1e61-43e3-be58-d435c6b875f9,3001 36TH Avenue Southwest  98126 US,47.577280908000034,-122.37732195399997
ad0c3c06-a143-4083-860f-179008af796f,409 Northwest 60TH Street  98107 US,47.672165981000035,-122.36232738499996
c8b1d54e-e18f-45f4-ad4a-a4d790072ad3,7508 FAIRWAY Drive Northeast  98115 US,47.683715353000025,-122.27572734199998
b295dbac-6dea-4797-8d5e-20c183318e52,224 WARD Street  98109 US,47.62834543200006,-122.35173031599999
208c01e8-6c01-4a98-a22a-ce8ec1905346,6727 CARLETON Avenue South  98108 US,47.54168440500007,-122.32226555499994
e4ab7ba2-9cff-4d5e-bfa2-15b93a57d5e0,6020 6TH Avenue Northwest  98107 US,47.67304310000003,-122.36368287599998
c73ffe77-977a-4cdd-9b8e-0bc627861404,3614 BAGLEY Avenue North  98103 US,47.65099879700006,-122.33241058699997
bba1d774-3889-44d5-8827-b7e7691bbcd8,217 South FINDLAY Street  98108 US,47.552450443000055,-122.33119644299995
06ea9658-83f2-477a-af73-26ed88ce22e8,4310 WALLINGFORD Avenue North  98103 US,47.65951457500006,-122.33585370099996
783b67a1-9ee0-4b05-ad0e-2c00cdcf8d43,1204 East JEFFERSON Street  98122 US,47.606338953000034,-122.31648031499998
7e99b979-0dfc-459e-aa7a-88d6737342ab,10126 51ST Avenue Southwest  98146 US,47.51229402400003,-122.39404601799998
dfbc7c0c-a55e-4aff-9481-4c262a656800,4000 East MADISON Street  98112 US,47.63420376000005,-122.28075186399997
8138171e-af6a-498c-ac12-6cd0df70b355,9222 3RD Avenue Northwest  98117 US,47.696756092000044,-122.36042297499995
5f187518-acb4-4a2f-b375-876e49dc7de6,1025 North 45TH Street  98103 US,47.66123515900006,-122.34492008599995
f827afd3-8ca7-4e33-808e-ad37769201aa,9424 VINEYARD Crest  98004 US,47.61948582100007,-122.214107921
6442394b-b0c4-4589-b8af-8c4c425bf109,7119 HOLLY PARK Drive South  98118 US,47.538463712000066,-122.28776567899996
b9f4fbfb-6d43-42cd-8c9d-86f358130f6c,1530 Northwest 53RD Street  98107 US,47.667392292000045,-122.37763621399995
df740184-088d-470c-9501-991d4b7050ed,9443 7TH Avenue Southwest  98106 US,47.51783063000005,-122.344519161
601c6f1a-9685-4113-8e6c-2b56b574e12d,7521 40TH Avenue Northeast  98115 US,47.683701247000045,-122.28554715499996
218b7751-4ad4-4a96-9525-1863cfd05dd0,2219 West BERTONA Street  98199 US,47.65015304600007,-122.38556307999994
be7d5c69-6e2e-44d0-871b-5edd94389b01,2810 West GALER Street  98199 US,47.63250278100003,-122.39366491499999
ba91c2d3-c5dc-4de3-a3f6-ab60bedb4122,5302 LATONA Avenue Northeast  98105 US,47.66731243800007,-122.32523502499998
bce6ec1d-33d4-4909-9e7d-38fe6b506e7e,3912 South WARSAW Street  98118 US,47.54333298900008,-122.28270633299996
f410770a-ee93-4006-ad4a-d130fd0453c3,7319 50TH Avenue Northeast  98115 US,47.68179417500005,-122.27469283899995
2060e192-a536-4733-80b7-802239deb05b,5427 Northeast PENRITH Road  98105 US,47.666779707000046,-122.26894948899997
0fb04395-3307-4ace-abcf-602c024e82a0,1122 HIAWATHA Place South  98144 US,47.59218832000005,-122.30710141299994
3239c831-59eb-477b-a028-192928d72018,1116 East PIKE Street  98122 US,47.614245449000066,-122.31734843299995
22718afd-41a0-43bd-903d-786af7bc4314,3032 B Southwest CHARLESTOWN Street  98126 US,47.57010236700006,-122.37213680199994
97730b68-0eb3-4b54-8f69-9835cd50fc35,7746 30TH Avenue Southwest  98126 US,47.53232553500004,-122.37093521099996
a74de46e-c700-44e6-a8d3-aea007538e11,3616 Southwest 102ND Street  98146 US,47.51215844800004,-122.37797124499997
b1514ff8-bdcc-45dc-9ac6-74eba17aa213,7745 1ST Avenue Northeast  98103 US,47.686392546000036,-122.328654385
c6dad69b-273e-4d4d-bf6d-d80aeb8ea1aa,863 20TH Avenue South  98144 US,47.59479243100003,-122.30654390399997
9aaba890-790d-4fb9-9052-80e39b6bdc12,8424 West MERCER Way  98040 US,47.52711467800003,-122.22846674199997
1be25b78-324f-4ae7-a1c9-e62e2bbbd167,1217 Northeast 61ST Street  98115 US,47.67210761000007,-122.31492211399996
09c6a340-9c70-4b26-bf84-f198c898987f,11033 35TH Avenue Southwest  98146 US,47.50361078900005,-122.37642987899994
5a89b948-3524-4dc9-9af1-2124a58997e1,119 North 41ST Street  98103 US,47.65617068200004,-122.35632647499995
7f6893f2-c0ea-4073-b3f1-b21a8cf87a5b,7707 15TH Avenue Southwest  98106 US,47.53343143500007,-122.35432339299996
67c985a6-f7c6-4f3a-8959-e5911e79e34e,9247 14TH Avenue Northwest  98117 US,47.697451165000075,-122.37449983199997
599b5979-e221-44e9-a7ff-42e8bba11d11,6203 GREENWOOD Avenue North  98103 US,47.674050796000074,-122.35564977699994
f7d8f4ea-9371-4daa-9f3d-77109de71b55,4220 South EDDY Street  98118 US,47.545349298000076,-122.279898447
ca742faf-537d-4bf2-aefc-ccfbf7b72b19,2908 23RD Avenue South  98144 US,47.57717180800006,-122.30307392499998
5aab1dcb-5324-44ba-afbc-e52fb671ac42,8616 LINDEN Avenue North  98103 US,47.69186883500004,-122.34694255999995
64a6e3e1-485b-4ee7-a960-d4fd51370c5b,3610 PHINNEY Avenue North  98103 US,47.652649660000066,-122.35423396599998
c302f270-a86d-47e6-957c-1fecc1b0846b,7620 Southeast 22ND Street  98040 US,47.59186679800007,-122.23674151099999
1907f57b-30cb-4b3a-8056-012ccd02909f,2131 North 86TH Street  98103 US,47.690926896000065,-122.33240494799998
05e8b21c-f078-4d53-943b-10c55713021b,5241 LAKE WASHINGTON Boulevard South  98118 US,47.55367546100007,-122.26123587799998
e238c7c2-547e-4830-9760-6b1ad8f033c2,8001 37TH Avenue Southwest  98126 US,47.53111473900003,-122.37956812699997
